ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
3852,bright-eyed and bushy-tailed,apple__ ios and google__ android face several hopeful challengers,02/03/2013,Economist,1,0,0
3853,let the sunshine in,new efforts to reveal the ties between doctors and drug firms,02/03/2013,Economist,1,0,0
3854,companies_ moral compasses,some ideas for restoring faith in firms,02/03/2013,Economist,1,0,0
3855,turning over a new leaf,an activist hedge fund helps light up an old gasper,02/03/2013,Economist,0,0,1
3856,correction: african stockmarkets,technology allows millions of people to work from home. a big tech firm is trying to stop them,02/03/2013,Economist,1,1,0
3857,corralling the yahoos,"under new ownership, heinz will both slim down and bulk up",02/03/2013,Economist,1,0,0
3858,"now, 56 varieties",sony__ newest console launches into a suffering industry,23/02/2013,Economist,0,0,1
3859,all to play for,why investors in frontier markets need someone to show them around,23/02/2013,Economist,1,0,0
3860,a guide in africa,__he best market in the world right now_,23/02/2013,Economist,0,0,1
3861,regenerative medicine,is the market for protected personal information about to take off?,23/02/2013,Economist,1,0,0
3862,split screens,a tale of two tinseltowns,23/02/2013,Economist,0,1,0
3863,the say-on-pay payday,a new wave of cut-and-paste lawsuits,16/02/2013,Economist,1,0,1
3864,after the horse has been bolted,"horse meat in the food chain is a wake-up call, not a calamity",16/02/2013,Economist,1,0,1
3865,smog and mirrors,sinopec__ big plans hit an obstacle,16/02/2013,Economist,1,0,0
3866,running out of road,another dire warning for europe__ carmakers,16/02/2013,Economist,0,1,0
3867,up the right aisle,georges plassat is reviving the world__ second-biggest retailer,16/02/2013,Economist,0,1,0
3868,the next frontier,technology companies have their eye on africa. ibm is leading the way,16/02/2013,Economist,1,0,0
3869,time is money,an industry ripe for a shake-up,16/02/2013,Economist,0,1,0
3870,how to make a killing,business has much to learn from the armed forces,16/02/2013,Economist,0,0,1
3871,dell goes private,michael dell plans a buy-out of the firm he founded. will it work?,09/02/2013,Economist,1,0,0
3872,spills and bills,the bad news for bp keeps coming,09/02/2013,Economist,0,0,0
3873,of businessmen and ballerinas,lessons from the bolshoi brouhaha,09/02/2013,Economist,0,1,0
3874,we snoop to conquer,"security cameras are watching honest shoppers, too",09/02/2013,Economist,0,0,1
3875,yucky kentucky,yum! brands stumbles in china,09/02/2013,Economist,1,0,1
3876,counting couch potatoes,measuring tv audiences keeps getting harder,09/02/2013,Economist,0,0,0
3877,shall we?,the urge to merge could be about to return,09/02/2013,Economist,0,0,1
3878,the case against clones,a lawsuit could lead to more competition and more choice,02/02/2013,Economist,1,0,0
3879,net flicks,original programming hits the web,02/02/2013,Economist,0,1,0
3880,nerves of steel,a giant german steelmaker toughs out a trio of troubles,02/02/2013,Economist,1,1,0
3881,bounceback or byebye?,"at last, a new operating system. and a new name too",02/02/2013,Economist,1,0,0
3882,the two-year itch,could law schools be ready to change their ways?,02/02/2013,Economist,1,0,0
3883,clear as mud,"the chinese company sells ever more smartphones and opens up, a little",02/02/2013,Economist,0,1,0
3884,frack to the future,extracting europe__ shale gas and oil will be a slow and difficult business,02/02/2013,Economist,1,0,0
3885,fixing common affairs,some ideas for making government more businesslike,02/02/2013,Economist,1,0,0
3886,the four-wheeled survivor,maruti suzuki defies predictions of its demise,02/02/2013,Economist,0,0,1
3887,new heads for a new cycle,why the top posts are changing hands,26/01/2013,Economist,0,0,1
3888,the rewards of royalty,"despite what you might hear, some foreign firms in india are prospering",26/01/2013,Economist,0,0,1
3889,has apple peaked?,the world__ most valuable firm may be past its prime,26/01/2013,Economist,0,1,0
3890,profit with purpose,how a for-profit firm fosters protest,26/01/2013,Economist,0,0,1
3891,watch this space,the next tech battleground may be your wrist,26/01/2013,Economist,0,0,1
3892,the insured and the unsure,will obamacare spur firms to drop workers_ health cover?,26/01/2013,Economist,1,0,0
3893,read this and win million$!!!,billboards are not as dull as they look,26/01/2013,Economist,0,0,1
3894,sexy signage,the global-leadership industry needs re-engineering,26/01/2013,Economist,0,0,0
3895,davos man and his defects,giant emerging-market firms continue to advance everywhere,26/01/2013,Economist,0,0,1
3896,the best since sliced bread,"pr is a better business than advertising, reckoned daniel edelman",19/01/2013,Economist,1,0,0
3897,now it__ time to step on the gas,gm has emerged stronger from the crisis but it is not yet in the fast lane,19/01/2013,Economist,1,0,0
3898,search me,the social network__ shares recover as it fixes its search problem,19/01/2013,Economist,0,0,1
3899,"three outsiders, three styles",dan akerson of gm doesn__ do hugs. is this bad?,19/01/2013,Economist,0,0,1
3900,paper kingdom,"the nation group is thriving in east africa, where __ld media_ still reign",19/01/2013,Economist,1,0,1
3901,alibyebye?,"china__ leading internet entrepreneur, jack ma, springs a surprise",19/01/2013,Economist,1,0,0
3902,bad dreams all round,what the dreamliner__ troubles mean for airlines and other planemakers,19/01/2013,Economist,0,0,1
3903,a world of trouble,xavier niel is playing rough with the internet giant,12/01/2013,Economist,0,1,1
3904,france v google,how did lenovo become the world__ biggest computer company?,12/01/2013,Economist,0,0,0
3905,from guard shack to global giant,brazilian firms fight huge and unpredictable tax bills,12/01/2013,Economist,1,0,0
3906,nothing is certain,the ivory towers of ice cream,12/01/2013,Economist,1,0,0
3907,the last great american airline merger,_and the last great american airline bankruptcy?,12/01/2013,Economist,0,0,1
3908,"drill, or quarrel?",politics could choke supplies from big new offshore gasfields,12/01/2013,Economist,1,0,0
3909,the bottom line,herbalife is shorted,05/01/2013,Economist,0,1,1
3910,valuing patents,how technology could transform an ancient sport,05/01/2013,Economist,0,0,1
3911,correction: daily mail website,technology is starting to change language-learning,05/01/2013,Economist,0,0,1
3912,cloney ponies,subways are spreading fast,05/01/2013,Economist,0,0,1
3913,linguists online,the emerging-world consumer is king,05/01/2013,Economist,0,0,0
3914,going underground,the nuclear industry may get a reprieve,05/01/2013,Economist,0,0,1
3915,mammon__ new monarchs,investigations into google approach a climax in america and europe,05/01/2013,Economist,1,1,0
3916,are nukes back?,a great lateral thinker died on december 10th,22/12/2012,Economist,0,1,1
3917,wheels of mixed fortune,the world is less connected than it was in 2007,22/12/2012,Economist,0,0,1
3918,going backwards,"lots of young people, eager to shop and play online: no wonder turkey__ internet industry is crowded",22/12/2012,Economist,0,0,1
3919,boom on the bosporus,"__oftware-defined networking_ is inspiring hope, and hype",22/12/2012,Economist,1,0,0
3920,network effect,starbucks__ tax troubles are a sign of things to come for multinationals,15/12/2012,Economist,1,1,0
3921,wake up and smell the coffee,austerity-battered western companies are looking everywhere for growth,15/12/2012,Economist,0,1,0
3922,gold-hunting in a frugal age,"can foxconn, the world__ largest contract manufacturer, keep growing and improve its margins now that cheap and willing hands are scarce?",15/12/2012,Economist,1,1,0
3923,when workers dream of a life beyond the factory gates,media companies are piling into the hispanic market. but will it pay off?,15/12/2012,Economist,1,0,0
3924,"lights, camera, acción!",data lockers promise to help people profit from their personal information,15/12/2012,Economist,0,0,1
3925,know thyself,"having moved into package holidays, tui finds it must change again",15/12/2012,Economist,1,0,0
3926,from satanic mills to sundecks,"after 40 years of trying, europe has a unified patent system. sort of",15/12/2012,Economist,1,0,0
3927,"yes, ja, oui, no, no",skills shortages are getting worse even as youth unemployment reaches record highs,15/12/2012,Economist,0,0,1
3928,fashion invasion,slashed import tariffs bring cheap foreign brands to the middle class,08/12/2012,Economist,0,0,1
3929,blackberry babes,"its devices are still popular there, but africa won__ save rim",08/12/2012,Economist,0,0,1
3930,honestly unvarnished,how to help employees spill the beans and make money from it,08/12/2012,Economist,0,0,1
3931,bearing no gifts,the depression is changing the shape of greek retailing,08/12/2012,Economist,0,1,1
3932,draining mystery,who pulled the plug?,08/12/2012,Economist,0,1,1
3933,sleepless in ahmedabad,the best and brightest work their socks off to get even better and brighter,08/12/2012,Economist,0,0,0
3934,windy cluster,will the city__ new energy industry thrive?,08/12/2012,Economist,0,1,0
3935,news adventures,after years of bad headlines the industry finally has some good news,08/12/2012,Economist,0,0,1
3936,tablet teachers,schools in africa are going digital__ith encouraging results,08/12/2012,Economist,0,0,1
3937,"so farewell then, ftd","is this curtains, or see you on the world wide web?",08/12/2012,Economist,0,0,1
3938,the capex conundrum,"if investment is to bounce back, firms must clean up and cut their debts",01/12/2012,Economist,0,0,1
3939,the obama start-ups,techniques from the president__ election campaigns have spawned one lot of young firms,01/12/2012,Economist,1,0,0
3940,from pupil to master,"ratan tata__ successor, cyrus mistry, has some dirty work to do",01/12/2012,Economist,0,0,0
3941,lai takes his leave,the sale of the island__ most popular daily causes an outcry,01/12/2012,Economist,1,0,0
3942,u-turn,much is riding on the success of nintendo__ latest console,01/12/2012,Economist,1,0,0
3943,lincoln and leadership,outsiders can make the best leaders__nd also the worst,01/12/2012,Economist,0,0,0
3944,blast from the past,france__ president threatens to nationalise a steelworks,01/12/2012,Economist,1,0,0
3945,foreigners beware,foreign investors are getting nervous,24/11/2012,Economist,1,0,0
3946,"collectors, artists and lawyers",fear of litigation is hobbling the art market,24/11/2012,Economist,1,0,0
3947,taking the long view,the pursuit of shareholder value is attracting criticism__ot all of it foolish,24/11/2012,Economist,0,0,1
3948,"fiery food, boring beer",a dull duopoly crushes microbrewers,24/11/2012,Economist,0,0,1
3949,of corner offices and cribs,"when your boss has a baby, watch your wallet",24/11/2012,Economist,0,0,1
3950,a wall street brawl,a new boss is trying to revive one of the world__ best-known media brands,24/11/2012,Economist,1,0,0
3951,the new maker rules,big forces are reshaping the world of manufacturing,24/11/2012,Economist,0,1,0
3952,"poking walmart, choking twinkies",why america__ private-sector unions are in decline,24/11/2012,Economist,0,0,1
3953,fallen idols,"we were duped into overpaying for a british software company, says hp",24/11/2012,Economist,0,1,0
