number,title,date,stock,sentiment_scores
531026,"'Macao's last novel #coronavirus patient had recovered from the disease and was discharged from the hospital, the Health Bureau of Macao said on Friday.' -China News",2020-03-06 14:34:00-05:00,FXI,"{'negative': 0.026574245, 'neutral': 0.97214836, 'positive': 0.0012772841}"
531027,Hearing Evercore Saying Data From Gilead China On Coronavirus Could Arrive This Month,2020-03-06 13:22:00-05:00,FXI,"{'negative': 0.034197047, 'neutral': 0.9648739, 'positive': 0.0009290377}"
531029,"US Has Granted Tariff Relief For Facemasks, Medical Equipment",2020-03-06 12:53:00-05:00,FXI,"{'negative': 0.0038025808, 'neutral': 0.9946083, 'positive': 0.0015891808}"
531028,UPDATE: 27 Cos. Granted Tariff Exemptions for 103 Products From China,2020-03-06 12:53:00-05:00,FXI,"{'negative': 0.41329417, 'neutral': 0.5849343, 'positive': 0.0017714811}"
1261750,"Hearing Of Job Posts By Tesla, Seeking Staff For Solar, Energy Storage Business In China",2020-03-06 11:34:00-05:00,TSLA,"{'negative': 0.0069289138, 'neutral': 0.9922396, 'positive': 0.00083146803}"
531030,Global Times' Hu Xijin Says 'COVID-19 has spread in Europe. Concept that healthy people don't need to wear a face mask is endangering health of ordinary people in many European cities',2020-03-06 11:06:00-05:00,FXI,"{'negative': 0.7600833, 'neutral': 0.23727751, 'positive': 0.0026391365}"
531031,WHO Says It Is A 'False Hope' That The Coronavirus Will Just Disappear In The Summer Like Flu,2020-03-06 10:52:00-05:00,FXI,"{'negative': 0.9293779, 'neutral': 0.068963744, 'positive': 0.0016582675}"
531032,"Hearing Fed Delays Processing Of Physical Dollars From Asia, Cites Coronavirus Fears",2020-03-06 10:39:00-05:00,FXI,"{'negative': 0.87983006, 'neutral': 0.11877834, 'positive': 0.0013916221}"
531033,WHO Head Says 20 Coronavirus Vaccines Are Currently In Development,2020-03-06 10:34:00-05:00,FXI,"{'negative': 0.0123869935, 'neutral': 0.9863896, 'positive': 0.0012235031}"
1261751,Grimes Confirms Tesla's Elon Musk Is Father Of Her Child,2020-03-06 10:25:00-05:00,TSLA,"{'negative': 0.002150165, 'neutral': 0.9963865, 'positive': 0.0014633554}"
531034,"White House Econ Advisor Larry Kudlow Says If There Is Huge Global Demand, Fed Should Supply More Dollars",2020-03-06 10:24:00-05:00,FXI,"{'negative': 0.004760225, 'neutral': 0.99390876, 'positive': 0.0013310296}"
531035,Moody's Cuts 2020 Chinese Growth Forecast From 5.2% To 4.8%,2020-03-06 10:11:00-05:00,FXI,"{'negative': 0.089448035, 'neutral': 0.9084252, 'positive': 0.0021267422}"
531036,Moody's Says Risks Of Global Recession Have Risen Amid Coronavirus Outbreak,2020-03-06 10:03:00-05:00,FXI,"{'negative': 0.9158947, 'neutral': 0.08252868, 'positive': 0.0015766413}"
531037,"Kudlow Says Let's Not Overreact To Coronavirus, 'We Should Stay At Work'",2020-03-06 09:46:00-05:00,FXI,"{'negative': 0.12721698, 'neutral': 0.870448, 'positive': 0.0023350741}"
531039,"Kudlow Says Folks Should Not Be Going Out And Grabbing Face Masks, These Are Only For Healthcare Professionals",2020-03-06 09:45:00-05:00,FXI,"{'negative': 0.26245737, 'neutral': 0.7358291, 'positive': 0.0017134919}"
531038,"Kudlow Says If You Get Coronavirus, 80% Of People Return To Normal Health After Recovery",2020-03-06 09:45:00-05:00,FXI,"{'negative': 0.047418643, 'neutral': 0.94813323, 'positive': 0.004448157}"
531040,"Kudlow Says, While We Always Have To Question Numbers Coming Out Of China, Coronavirus-Related Cases Easing, Notes Chinese People Are Returning To Work",2020-03-06 09:44:00-05:00,FXI,"{'negative': 0.04618363, 'neutral': 0.9523743, 'positive': 0.0014420488}"
531041,"Kudlow Says Sees US Economy Slowing Down In Certain Sectors, Sees Slowdown As Temporary",2020-03-06 09:40:00-05:00,FXI,"{'negative': 0.6559518, 'neutral': 0.34187937, 'positive': 0.002168852}"
1261754,Tesla shares are trading lower in sympathy with the overall market despite the Chinese government giving the company approval to sell longer-range China-made Model 3 vehicles in China.,2020-03-06 09:15:00-05:00,TSLA,"{'negative': 0.115553804, 'neutral': 0.88218313, 'positive': 0.0022630205}"
1261756,Chinese Government OKs Tesla Sales Of Long-Range Model 3: Report,2020-03-06 07:57:00-05:00,TSLA,"{'negative': 0.0017120672, 'neutral': 0.99535453, 'positive': 0.0029334016}"
531042,"'The number of confirmed coronavirus cases around the world has reached 100,000' - BNO Newsroom",2020-03-06 06:18:00-05:00,FXI,"{'negative': 0.03244034, 'neutral': 0.96629757, 'positive': 0.0012620696}"
531043,"Iran Reports 1,234 New Cases of Coronavirus With 16 New Deaths; Total Cases 4,747 Cases With 124 Deaths",2020-03-06 06:05:00-05:00,FXI,"{'negative': 0.7663413, 'neutral': 0.23176675, 'positive': 0.0018919939}"
1261758,Tesla Obtains Chinese Government Approval to Sell Longer Range China-made Model 3 Vehicles in China,2020-03-06 05:58:00-05:00,TSLA,"{'negative': 0.0014932364, 'neutral': 0.9873734, 'positive': 0.011133441}"
1261759,"Hangzhou Zhongheng Electric, General Manager Warned By Regulator For Information Disclosure Violation Related to Tesla",2020-03-06 05:53:00-05:00,TSLA,"{'negative': 0.8212446, 'neutral': 0.17719503, 'positive': 0.0015603184}"
531044,US Energy Secretary Says Does Not Expect Coronavirus To Impact China's $50B In US Energy Purchases Outlined In Trade Deal,2020-03-05 14:24:00-05:00,FXI,"{'negative': 0.14447029, 'neutral': 0.85349387, 'positive': 0.0020357615}"
1261760,'SpaceX plans to fly three space tourists to the International Space Station late next year' -CNBC,2020-03-05 14:05:00-05:00,TSLA,"{'negative': 0.0012100843, 'neutral': 0.9960335, 'positive': 0.0027564524}"
531045,Hearing WHO Says Has Not Seen Evidence Coronavirus Can Pass Between Humans And Dogs,2020-03-05 12:30:00-05:00,FXI,"{'negative': 0.23370254, 'neutral': 0.76455414, 'positive': 0.0017433044}"
531046,WHO's Tedros Says Coronavirus Is Not Yet At Pandemic Level But Sees 'Very Concerning Signs',2020-03-05 11:50:00-05:00,FXI,"{'negative': 0.13097553, 'neutral': 0.86695725, 'positive': 0.0020671429}"
531047,"'With approximately 100,000 CoronaVirus cases worldwide, and 3,280 deaths, the United States, because of quick action on closing our borders, has, as of now, only 129 cases (40 Americans brought in) and 11 deaths...' -Trump Tweet",2020-03-05 11:36:00-05:00,FXI,"{'negative': 0.31118172, 'neutral': 0.68577266, 'positive': 0.0030456206}"
531048,WHO Says 20 Of 31 Chinese Provinces Have Downgraded Coronavirus Risk,2020-03-05 11:23:00-05:00,FXI,"{'negative': 0.44245994, 'neutral': 0.55477446, 'positive': 0.0027655307}"
531049,WHO's Tedros Expresses Concern Some Countries Are Not Taking Coronavirus Seriously Enough Or Have Decided There Is Nothing They Can Do,2020-03-05 11:14:00-05:00,FXI,"{'negative': 0.95207185, 'neutral': 0.04643399, 'positive': 0.0014941959}"
531050,Hearing US Dept. Of Homeland Security Says Has No Plans To Lift Travel Restrictions To China,2020-03-05 11:12:00-05:00,FXI,"{'negative': 0.21607597, 'neutral': 0.7823023, 'positive': 0.0016217108}"
1261761,"GM Is Charged Up About Electric Vehicles, Makes Push To Challenge Tesla",2020-03-05 10:46:00-05:00,TSLA,"{'negative': 0.0060539157, 'neutral': 0.99270916, 'positive': 0.0012369271}"
1261763,"Tesla shares are trading lower. Weakness appears market related, as equities across sectors continue to sell off amid coronavirus concerns. Additionally, GM recently revealed its new electric car battery, which could be a potential competitor to Tesla.",2020-03-05 08:57:00-05:00,TSLA,"{'negative': 0.4347356, 'neutral': 0.56135744, 'positive': 0.0039069722}"
531052,"Iran's Health Ministry Announces 3,513 Coronavirus Cases Diagnosedl 107 Deaths",2020-03-05 05:36:00-05:00,FXI,"{'negative': 0.6379454, 'neutral': 0.36027154, 'positive': 0.0017829398}"
1261765,Angry Chinese Customers Threaten To Boycott Tesla,2020-03-05 05:06:00-05:00,TSLA,"{'negative': 0.9443371, 'neutral': 0.054309115, 'positive': 0.0013538495}"
531053,California Governor Declares State of Emergency Over Coronavirus; Says State Has 53 Confirmed Cases of Coronavirus,2020-03-04 19:16:00-05:00,FXI,"{'negative': 0.6446506, 'neutral': 0.3530224, 'positive': 0.0023270203}"
531054,Senate Finance Chairman Grassley Says US Needs To Give Some Leeway To China In Implementing Phase 1 Trade Deal Due To Coronavirus; Says Has No Evidence That China Will Try To Escape Commitments To Sharply Increase U.S. Goods And Services Purchases Due To,2020-03-04 16:31:00-05:00,FXI,"{'negative': 0.15368158, 'neutral': 0.84456617, 'positive': 0.0017522437}"
531055,Huawei Pleads Not Guilty To New U.S. Criminal Charges In 2018 Case,2020-03-04 14:21:00-05:00,FXI,"{'negative': 0.298061, 'neutral': 0.69840294, 'positive': 0.003536095}"
531057,"US Report Shows Chinese Exports Of Parts And Components Fell 2% In Feb. Due To Coronavirus, Causing $50B In Global Export Losses",2020-03-04 12:01:00-05:00,FXI,"{'negative': 0.9463369, 'neutral': 0.051994644, 'positive': 0.0016683986}"
531058,IMF Launching $50B Aid Package,2020-03-04 11:52:00-05:00,FXI,"{'negative': 0.0032797898, 'neutral': 0.99561137, 'positive': 0.0011088463}"
1261768,"Tesla Blames COVID-19 Impact For Model 3 Hardware Botch In China, Promises Free Replacement",2020-03-04 10:54:00-05:00,TSLA,"{'negative': 0.820258, 'neutral': 0.1778401, 'positive': 0.0019018733}"
1261772,'Tesla's quiet chip downgrade sparks anger in China' -Nikkei,2020-03-04 07:29:00-05:00,TSLA,"{'negative': 0.6217942, 'neutral': 0.37653837, 'positive': 0.0016674268}"
1261773,"Tesla shares are trading higher. Move appears market related amid a rebound in equities following several sessions of weakness. UPDATE: Shares have since reversed, now lower.",2020-03-04 07:16:00-05:00,TSLA,"{'negative': 0.011115754, 'neutral': 0.9857907, 'positive': 0.0030934184}"
531061,"Iran First Vice President Tests Positive For Coronavirus, Says Iranwire, No Official Confirmation",2020-03-04 06:42:00-05:00,FXI,"{'negative': 0.18946856, 'neutral': 0.80901414, 'positive': 0.0015172623}"
531062,Iran Health Ministry Reports 586 New Infections of Coronavirus Since Tuesday; Death Toll at 92,2020-03-04 05:53:00-05:00,FXI,"{'negative': 0.73497814, 'neutral': 0.26318038, 'positive': 0.0018414756}"
531063,China Caixin/IHS Markit February Services PMI at 26.5 vs 51.8 in January,2020-03-03 20:47:00-05:00,FXI,"{'negative': 0.0049137427, 'neutral': 0.9942092, 'positive': 0.00087707647}"
531064,Mainland China Reports 119 New Confirmed Cases of Coronavirus on March 3 vs 125 on March 2; 38 New Coronavirus Deaths on March 3 Vs 31 on March 2,2020-03-03 20:44:00-05:00,FXI,"{'negative': 0.42112058, 'neutral': 0.57657987, 'positive': 0.0022995756}"
531066,"US Travel Association Sees Int'l. Travel To US Down 6% Over Next 3 Months, Cites Coronavirus",2020-03-03 14:07:00-05:00,FXI,"{'negative': 0.8580469, 'neutral': 0.14014407, 'positive': 0.0018090729}"
531067,S&P Sees China GDP Growth To Slow To 4.8% In 2020,2020-03-03 12:21:00-05:00,FXI,"{'negative': 0.46500343, 'neutral': 0.53082544, 'positive': 0.0041711875}"
531068,'Virus expert: As much as 70 percent of world's population could get coronavirus' -The Hill,2020-03-03 12:16:00-05:00,FXI,"{'negative': 0.057658542, 'neutral': 0.94063497, 'positive': 0.0017065518}"
531069,WHO Says Containment Is Still The Approach But We Must Be Ready For Sustained Community Transmission Of Coronavirus,2020-03-03 11:21:00-05:00,FXI,"{'negative': 0.0808954, 'neutral': 0.9165428, 'positive': 0.0025616954}"
531070,Hearing WHO Says Predicts 89 Million Face Masks Will Be Used Per Month,2020-03-03 11:17:00-05:00,FXI,"{'negative': 0.006117122, 'neutral': 0.99305093, 'positive': 0.00083194365}"
531071,"WHO's Tedros Says ""Globally, about 3.4% of reported #COVID19 cases have died. By comparison, seasonal flu generally kills far fewer than 1% of those infected",2020-03-03 11:06:00-05:00,FXI,"{'negative': 0.48575014, 'neutral': 0.5109786, 'positive': 0.0032713232}"
531072,WHO Says COVID-19 Doesn't Transmit As Easily As Influenza,2020-03-03 11:03:00-05:00,FXI,"{'negative': 0.9291414, 'neutral': 0.06905731, 'positive': 0.0018012794}"
531073,WHO Coronavirus Update (Livestream Link),2020-03-03 11:00:00-05:00,FXI,"{'negative': 0.008593903, 'neutral': 0.9905962, 'positive': 0.00081001094}"
531074,'Top CDC official tells Congress coronavirus almost qualifies as a global pandemic' -CNBC Tweet,2020-03-03 10:25:00-05:00,FXI,"{'negative': 0.022674251, 'neutral': 0.97610563, 'positive': 0.001219993}"
531075,Treasury Secretary Mnuchin Says US Is Not Considering China Tariff Rollback,2020-03-03 10:20:00-05:00,FXI,"{'negative': 0.07595825, 'neutral': 0.9229487, 'positive': 0.001092974}"
531077,Treasury Secretary Mnuchin Says G7 Agreed To Do 'Everything Possible' To Limit Harm From Coronavirus,2020-03-03 09:13:00-05:00,FXI,"{'negative': 0.043609258, 'neutral': 0.95431304, 'positive': 0.002077809}"
1261779,"Tesla shares are trading higher. JMP analysts upgraded the company's stock from Market Perform to Market Outperform, saying the recent market pullback represents an opportunity for investors. UPDATE: Shares have since reversed, now lowe.",2020-03-03 07:50:00-05:00,TSLA,"{'negative': 0.0039428845, 'neutral': 0.9679726, 'positive': 0.02808454}"
1261780,JMP Securities Upgrades Tesla to Market Outperform,2020-03-03 05:00:00-05:00,TSLA,"{'negative': 0.0061462717, 'neutral': 0.988488, 'positive': 0.005365717}"
1261782,'He Has A Good Heart': Elon Musk Expresses Support For Dorsey To Continue As Twitter CEO,2020-03-03 00:59:00-05:00,TSLA,"{'negative': 0.00214512, 'neutral': 0.9677435, 'positive': 0.030111346}"
531078,Mainland China Reports 125 New Confirmed Cases of Coronavirus on March 2 Vs 202 on March 1; 31 New Coronavirus Deaths on March 2 Vs 42 on March 1,2020-03-02 19:14:00-05:00,FXI,"{'negative': 0.3256479, 'neutral': 0.6721892, 'positive': 0.0021629166}"
531079,"Chinese UN Ambassador Says China Confident It Can Achieve Economic, Social Goals It Previously Set for 2020",2020-03-02 16:28:00-05:00,FXI,"{'negative': 0.002366947, 'neutral': 0.9818642, 'positive': 0.015768891}"
531080,UN Ambassador Zhang Jun Says Does Not Think It Is Appropriate For US To Take Steps That Interfere With The Work Of Journalists From China,2020-03-02 15:35:00-05:00,FXI,"{'negative': 0.39671245, 'neutral': 0.6014987, 'positive': 0.0017888488}"
531081,"'Today, we announced a personnel cap on Chinese government-controlled media organizations in the United States. We urge Beijing to respect freedom of expression...' -Tweet From Secretary Of State Mike Pompeo",2020-03-02 13:09:00-05:00,FXI,"{'negative': 0.006946671, 'neutral': 0.9916911, 'positive': 0.0013622332}"
531082,Hearing US Trade Rep Lighthizer Says Much Work On Trade Remains To Be Down With China,2020-03-02 12:35:00-05:00,FXI,"{'negative': 0.016471686, 'neutral': 0.9826056, 'positive': 0.00092269265}"
531083,'Many signs indicate that COVID-19 epidemic in the US could be seriously underestimated because of problems with testing.' - Hu Xijin,2020-03-02 12:21:00-05:00,FXI,"{'negative': 0.87434757, 'neutral': 0.12371481, 'positive': 0.0019376753}"
531084,'International Locations with Confirmed COVID-19 Cases' - CDC,2020-03-02 12:12:00-05:00,FXI,"{'negative': 0.021387566, 'neutral': 0.9775809, 'positive': 0.0010315327}"
531085,"Of The 62 Countries Who Have Reported Coronavirus Cases, 38 Have Reported 10 Or Fewer Cases - WHO's Tedros",2020-03-02 11:02:00-05:00,FXI,"{'negative': 0.06883293, 'neutral': 0.9292815, 'positive': 0.001885587}"
531086,'G7 ministers plan call on Tuesday on virus response' - ForexLive,2020-03-02 10:56:00-05:00,FXI,"{'negative': 0.005007226, 'neutral': 0.9940509, 'positive': 0.0009417845}"
531087,"'""We're talking about a vaccine, maybe even a cure"" for #coronavirus, @POTUS reiterates to pool reporters.' - Steve Herman",2020-03-02 10:52:00-05:00,FXI,"{'negative': 0.0031413457, 'neutral': 0.9951604, 'positive': 0.0016982537}"
531088,"We Are In ""Unchartered Territory"" - We Have Never Seen Before A Respiratory Pathogen Capable Of Community Transmission, But It Can Be Contained With The Right Measures - Tedros",2020-03-02 10:50:00-05:00,FXI,"{'negative': 0.004693821, 'neutral': 0.99338114, 'positive': 0.0019249839}"
531089,WHO's Tedros Says Indications That Surveillance Measures Are Working In South Korea And The Epidemic Can Still Be Contained There,2020-03-02 10:46:00-05:00,FXI,"{'negative': 0.026582861, 'neutral': 0.9723479, 'positive': 0.0010692191}"
531090,WHO's Tedros Says Will Call It A Pandemic If Evidence Warrants; Also Says A WHO Staff Member In Iran Has Tested Positive For COVID-19,2020-03-02 10:43:00-05:00,FXI,"{'negative': 0.30720618, 'neutral': 0.6909324, 'positive': 0.0018614929}"
1261784,"'Tesla Cybertruck is already boosting sales, keeping momentum without tax credit' - Electrek.Co",2020-03-02 10:38:00-05:00,TSLA,"{'negative': 0.0017734232, 'neutral': 0.97155064, 'positive': 0.026675995}"
531092,WHO Head Tedros Highlights Number Of Cases In China Continues To Decline,2020-03-02 10:38:00-05:00,FXI,"{'negative': 0.35699257, 'neutral': 0.6409448, 'positive': 0.002062652}"
1261787,"Tesla shares are trading higher, potentially on a rebound after the stock traded lower with the overall market amid coronavirus fears.",2020-03-02 08:51:00-05:00,TSLA,"{'negative': 0.021680176, 'neutral': 0.97566324, 'positive': 0.0026565713}"
